id,description,primary_clue,secondary_issues,primary_category,action,target,symptom,issue_key,is_multi_issue,label_confidence,n_issues,app,__sheet__,id_norm,issue_key_norm,text_used,text_col_used,raw_text_len,norm_text_len,text_key,has_anchor,drop_reason
10010000011250,"通过朋友圈""分享到社交平台""功能未实现, 点击朋友圈图标后提示""截屏中"", ""分享中"", ""发送失败, 请重试"".","通过朋友圈""分享到社交平台""功能未实现, 点击朋友圈图标后提示""截屏中"", ""分享中"", ""发送失败, 请重试"".",,Functional-Share,share,button_icon,cannot_send,share.button_icon.cannot_send,N,High,1,Slife,Slife,10010000011250,share.button_icon.cannot_send,"通过朋友圈""分享到社交平台""功能未实现, 点击朋友圈图标后提示""截屏中"", ""分享中"", ""发送失败, 请重试"".",primary_clue,57,40,通过朋友圈 分享到社交平台 功能未实现 点击朋友圈图标后提示 截屏中 分享中 发送失败 请重试,1,
10010000011153,手机上安装了此引用，分享时无法打开此应用(Facebook)，且无提示，一直保持loading状态，只能强制返回退出,手机上安装了此引用，分享时无法打开此应用(Facebook)，且无提示，一直保持loading状态，只能强制返回退出,,Network/Loading,share,share_panel,load_fail,share.share_panel.load_fail,N,High,1,Slife,Slife,10010000011153,share.share_panel.load_fail,手机上安装了此引用，分享时无法打开此应用(Facebook)，且无提示，一直保持loading状态，只能强制返回退出,primary_clue,58,52,手机上安装了此引用 分享时无法打开此应用 facebook 且无提示 一直保持loading状态 只能强制返回退出,1,
10010000011099,运动路径显示的时间轴：易给人造成困扰，因其在相邻的两个状态与其间的时间节点中有缝隙，感觉好像是中间还有一段时间的空缺,运动路径显示的时间轴：易给人造成困扰，因其在相邻的两个状态与其间的时间节点中有缝隙，感觉好像是中间还有一段时间的空缺,,Functional-Tracking,run_walk,step,other,run_walk.step.other,N,High,1,Slife,Slife,10010000011099,run_walk.step.other,运动路径显示的时间轴：易给人造成困扰，因其在相邻的两个状态与其间的时间节点中有缝隙，感觉好像是中间还有一段时间的空缺,primary_clue,58,55,运动路径显示的时间轴 易给人造成困扰 因其在相邻的两个状态与其间的时间节点中有缝隙 感觉好像是中间还有一段时间的空缺,1,
10010000007548,添加好友中，在上面的输入框中输入信息，但是输入完成后没有任何跳转的按钮，只能用手机自带的跳转完成这个功能，功能不完善。,添加好友中，在上面的输入框中输入信息，但是输入完成后没有任何跳转的按钮，只能用手机自带的跳转完成这个功能，功能不完善。,,Functional-Social,other,input_box,other,other.input_box.other,N,High,1,Slife,Slife,10010000007548,other.input_box.other,添加好友中，在上面的输入框中输入信息，但是输入完成后没有任何跳转的按钮，只能用手机自带的跳转完成这个功能，功能不完善。,primary_clue,59,54,添加好友中 在上面的输入框中输入信息 但是输入完成后没有任何跳转的按钮 只能用手机自带的跳转完成这个功能 功能不完善,1,
10010000007507,从本地或者拍照后选择图片后，该软件就直接修改了头像，并没有提供是否确定修改功能，而要修改就必须再上传一次，用户体验不好,从本地或者拍照后选择图片后，该软件就直接修改了头像，并没有提供是否确定修改功能，而要修改就必须再上传一次，用户体验不好,,UI/Display,other,image_banner,other,other.image_banner.other,N,Medium,1,Slife,Slife,10010000007507,other.image_banner.other,从本地或者拍照后选择图片后，该软件就直接修改了头像，并没有提供是否确定修改功能，而要修改就必须再上传一次，用户体验不好,primary_clue,59,55,从本地或者拍照后选择图片后 该软件就直接修改了头像 并没有提供是否确定修改功能 而要修改就必须再上传一次 用户体验不好,1,
10010000007794,用户修改账户头像时，点击修改头像选择相册里的图片进行修改，但退出后就有恢复默认设置头像了，不能永久设置自己喜欢的头像。,用户修改账户头像时，点击修改头像选择相册里的图片进行修改，但退出后就有恢复默认设置头像了，不能永久设置自己喜欢的头像。,,UI/Display,settings,page_view,cannot_or_fail,settings.page_view.cannot_or_fail,N,Medium,1,Slife,Slife,10010000007794,settings.page_view.cannot_or_fail,用户修改账户头像时，点击修改头像选择相册里的图片进行修改，但退出后就有恢复默认设置头像了，不能永久设置自己喜欢的头像。,primary_clue,59,55,用户修改账户头像时 点击修改头像选择相册里的图片进行修改 但退出后就有恢复默认设置头像了 不能永久设置自己喜欢的头像,1,
10010000011045,在关闭“启用私生活”，关闭“通知栏状态”，开启“省电模式”时，内存占用没有明显下降，有小概率会出现内存占用竟然上升了。,在关闭“启用私生活”，关闭“通知栏状态”，开启“省电模式”时，内存占用没有明显下降，有小概率会出现内存占用竟然上升了。,,Other,notification,other,other,notification.other.other,N,Medium,1,Slife,Slife,10010000011045,notification.other.other,在关闭“启用私生活”，关闭“通知栏状态”，开启“省电模式”时，内存占用没有明显下降，有小概率会出现内存占用竟然上升了。,primary_clue,59,48,在关闭 启用私生活 关闭 通知栏状态 开启 省电模式 时 内存占用没有明显下降 有小概率会出现内存占用竟然上升了,1,
10010000011038,在骑行信息栏出现后，进入具体骑行界面，继续当前运动，运动1分钟50秒后，观察具体骑行界面中的步数和卡路里值没有及时改变,在骑行信息栏出现后，进入具体骑行界面，继续当前运动，运动1分钟50秒后，观察具体骑行界面中的步数和卡路里值没有及时改变,,Functional-Tracking,step_count,page_view,other,step_count.page_view.other,N,High,1,Slife,Slife,10010000011038,step_count.page_view.other,在骑行信息栏出现后，进入具体骑行界面，继续当前运动，运动1分钟50秒后，观察具体骑行界面中的步数和卡路里值没有及时改变,primary_clue,59,55,在骑行信息栏出现后 进入具体骑行界面 继续当前运动 运动1分钟50秒后 观察具体骑行界面中的步数和卡路里值没有及时改变,1,
10010000007526,执行相机拍照的任务，启动相机拍照后点击确定，会不显示照片，直接是白图，提示图片太小，点击右上角确定会直接退出却不是重拍。,执行相机拍照的任务，启动相机拍照后点击确定，会不显示照片，直接是白图，提示图片太小，点击右上角确定会直接退出却不是重拍。,,Crash,other,image_banner,crash,other.image_banner.crash,N,High,1,Slife,Slife,10010000007526,other.image_banner.crash,执行相机拍照的任务，启动相机拍照后点击确定，会不显示照片，直接是白图，提示图片太小，点击右上角确定会直接退出却不是重拍。,primary_clue,60,54,执行相机拍照的任务 启动相机拍照后点击确定 会不显示照片 直接是白图 提示图片太小 点击右上角确定会直接退出却不是重拍,1,
10010000011610,进入首页右上角，活动趋势里的最长活动时间和最长活动距离不能实时更新，只能在当天任务完成后才能得出，过程中却不能体现作用。,进入首页右上角，活动趋势里的最长活动时间和最长活动距离不能实时更新，只能在当天任务完成后才能得出，过程中却不能体现作用。,,Functional-Tracking,other,page_view,cannot_or_fail,other.page_view.cannot_or_fail,N,High,1,Slife,Slife,10010000011610,other.page_view.cannot_or_fail,进入首页右上角，活动趋势里的最长活动时间和最长活动距离不能实时更新，只能在当天任务完成后才能得出，过程中却不能体现作用。,primary_clue,60,56,进入首页右上角 活动趋势里的最长活动时间和最长活动距离不能实时更新 只能在当天任务完成后才能得出 过程中却不能体现作用,1,
10010000011026,由于国内并不能使用facebook，然而Slife没有优化这一点，所以分享至facebook就会出现一直加载的现象，如图,由于国内并不能使用facebook，然而Slife没有优化这一点，所以分享至facebook就会出现一直加载的现象，如图,,Network/Loading,share,share_panel,load_fail,share.share_panel.load_fail,N,High,1,Slife,Slife,10010000011026,share.share_panel.load_fail,由于国内并不能使用facebook，然而Slife没有优化这一点，所以分享至facebook就会出现一直加载的现象，如图,primary_clue,60,57,由于国内并不能使用facebook 然而slife没有优化这一点 所以分享至facebook就会出现一直加载的现象 如图,1,
10010000010452,注册一个新账号，并登陆成功，设置目标后，携带手机开始运动，开始运动时，只有步数在增加，在运动一段时间后，运动时间仍然是0,注册一个新账号，并登陆成功，设置目标后，携带手机开始运动，开始运动时，只有步数在增加，在运动一段时间后，运动时间仍然是0,,Functional-Account,register,page_view,other,register.page_view.other,N,High,1,Slife,Slife,10010000010452,register.page_view.other,注册一个新账号，并登陆成功，设置目标后，携带手机开始运动，开始运动时，只有步数在增加，在运动一段时间后，运动时间仍然是0,primary_clue,60,53,注册一个新账号 并登陆成功 设置目标后 携带手机开始运动 开始运动时 只有步数在增加 在运动一段时间后 运动时间仍然是0,1,
10010000010815,点击运动主页面的”步行“状态，不显示运动数据及路径，点击停留时却显示运动数据及路径，但是显示的运动数据及路径与实际不符。,点击运动主页面的”步行“状态，不显示运动数据及路径，点击停留时却显示运动数据及路径，但是显示的运动数据及路径与实际不符。,,Functional-Tracking,run_walk,page_view,display_missing,run_walk.page_view.display_missing,N,High,1,Slife,Slife,10010000010815,run_walk.page_view.display_missing,点击运动主页面的”步行“状态，不显示运动数据及路径，点击停留时却显示运动数据及路径，但是显示的运动数据及路径与实际不符。,primary_clue,60,54,点击运动主页面的 步行 状态 不显示运动数据及路径 点击停留时却显示运动数据及路径 但是显示的运动数据及路径与实际不符,1,
10010000011248,在一段时间段内只能选择一种方式，一旦切换方式在此时间段内的运动情况全部改变成新的计算方式下的结果，无法自己建立运动时间段,在一段时间段内只能选择一种方式，一旦切换方式在此时间段内的运动情况全部改变成新的计算方式下的结果，无法自己建立运动时间段,,Functional-Tracking,run_walk,step,cannot_or_fail,run_walk.step.cannot_or_fail,N,High,1,Slife,Slife,10010000011248,run_walk.step.cannot_or_fail,在一段时间段内只能选择一种方式，一旦切换方式在此时间段内的运动情况全部改变成新的计算方式下的结果，无法自己建立运动时间段,primary_clue,60,58,在一段时间段内只能选择一种方式 一旦切换方式在此时间段内的运动情况全部改变成新的计算方式下的结果 无法自己建立运动时间段,1,
10010000011295,不能良好地识别跑步和乘坐交通工具的区别，我在标准的400m跑道上奔跑一圈，手机放在裤兜里，显示的结果却是我在乘坐交通工具,不能良好地识别跑步和乘坐交通工具的区别，我在标准的400m跑道上奔跑一圈，手机放在裤兜里，显示的结果却是我在乘坐交通工具,,Functional-Tracking,run_walk,other,wrong_value,run_walk.other.wrong_value,N,High,1,Slife,Slife,10010000011295,run_walk.other.wrong_value,不能良好地识别跑步和乘坐交通工具的区别，我在标准的400m跑道上奔跑一圈，手机放在裤兜里，显示的结果却是我在乘坐交通工具,primary_clue,60,57,不能良好地识别跑步和乘坐交通工具的区别 我在标准的400m跑道上奔跑一圈 手机放在裤兜里 显示的结果却是我在乘坐交通工具,1,
10010000011302,通过QQ分享的内容，不点开时只显示模糊不清的的截图内容，点开后并不是个人的详细运动记录，而是被转到了APP官网下载页面。,通过QQ分享的内容，不点开时只显示模糊不清的的截图内容，点开后并不是个人的详细运动记录，而是被转到了APP官网下载页面。,,Functional-Share,share,page_view,wrong_value,share.page_view.wrong_value,N,High,1,Slife,Slife,10010000011302,share.page_view.wrong_value,通过QQ分享的内容，不点开时只显示模糊不清的的截图内容，点开后并不是个人的详细运动记录，而是被转到了APP官网下载页面。,primary_clue,60,56,通过qq分享的内容 不点开时只显示模糊不清的的截图内容 点开后并不是个人的详细运动记录 而是被转到了app官网下载页面,1,
10010000007544,不论是拍照、或是用相册图片修改头像，看似成功，可退出后，再次登录头像还是默认的。而且与修改后是否再次设置为默认的头像无关。,不论是拍照、或是用相册图片修改头像，看似成功，可退出后，再次登录头像还是默认的。而且与修改后是否再次设置为默认的头像无关。,,Functional-Account,login,page_view,other,login.page_view.other,N,High,1,Slife,Slife,10010000007544,login.page_view.other,不论是拍照、或是用相册图片修改头像，看似成功，可退出后，再次登录头像还是默认的。而且与修改后是否再次设置为默认的头像无关。,primary_clue,61,55,不论是拍照 或是用相册图片修改头像 看似成功 可退出后 再次登录头像还是默认的 而且与修改后是否再次设置为默认的头像无关,1,
10010000010640,设置运动目标页面，点击重新设置，进入个人信息页面，选择性别之后点击上一步，选择另一个性别，出现截图所示情况，无法继续设置。,设置运动目标页面，点击重新设置，进入个人信息页面，选择性别之后点击上一步，选择另一个性别，出现截图所示情况，无法继续设置。,,Functional-Tracking,run_walk,page_view,cannot_or_fail,run_walk.page_view.cannot_or_fail,N,High,1,Slife,Slife,10010000010640,run_walk.page_view.cannot_or_fail,设置运动目标页面，点击重新设置，进入个人信息页面，选择性别之后点击上一步，选择另一个性别，出现截图所示情况，无法继续设置。,primary_clue,61,54,设置运动目标页面 点击重新设置 进入个人信息页面 选择性别之后点击上一步 选择另一个性别 出现截图所示情况 无法继续设置,1,
10010000011366,离线状态下，点击分享到我的电脑上。我的电脑上显示无法分送，但是slife上却显示发送成功，与预期结果的发送失败结果严重不符。,离线状态下，点击分享到我的电脑上。我的电脑上显示无法分送，但是slife上却显示发送成功，与预期结果的发送失败结果严重不符。,,Functional-Share,share,share_panel,cannot_send,share.share_panel.cannot_send,N,High,1,Slife,Slife,10010000011366,share.share_panel.cannot_send,离线状态下，点击分享到我的电脑上。我的电脑上显示无法分送，但是slife上却显示发送成功，与预期结果的发送失败结果严重不符。,primary_clue,62,57,离线状态下 点击分享到我的电脑上 我的电脑上显示无法分送 但是slife上却显示发送成功 与预期结果的发送失败结果严重不符,1,
10010000007542,同样的，使用相册的图片，虽然会提示图片过小，放大后可上传，但修改也是不成功的。虽然看起来成功了，但是点击头像后又变成了默认的。,同样的，使用相册的图片，虽然会提示图片过小，放大后可上传，但修改也是不成功的。虽然看起来成功了，但是点击头像后又变成了默认的。,,UI/Display,other,image_banner,other,other.image_banner.other,N,Medium,1,Slife,Slife,10010000007542,other.image_banner.other,同样的，使用相册的图片，虽然会提示图片过小，放大后可上传，但修改也是不成功的。虽然看起来成功了，但是点击头像后又变成了默认的。,primary_clue,63,56,同样的 使用相册的图片 虽然会提示图片过小 放大后可上传 但修改也是不成功的 虽然看起来成功了 但是点击头像后又变成了默认的,1,
10010000007594,步骤2后登录界面的登录账号只可以输入邮箱名称，不可以输入用户名，见截图1；用户名和邮箱都具有唯一标志性，应该都可以作为登录账号,步骤2后登录界面的登录账号只可以输入邮箱名称，不可以输入用户名，见截图1,用户名和邮箱都具有唯一标志性，应该都可以作为登录账号,Functional-Account,login,page_view,cannot_or_fail,login.page_view.cannot_or_fail,Y,Medium,2,Slife,Slife,10010000007594,login.page_view.cannot_or_fail,步骤2后登录界面的登录账号只可以输入邮箱名称，不可以输入用户名，见截图1,primary_clue,36,34,步骤2后登录界面的登录账号只可以输入邮箱名称 不可以输入用户名 见截图1,1,
10010000011285,主界面下拉时，突然出现活动汇总和活动详细界面，但是下方却出现的是分享到其他平台的选项，并且点击汇总和详细按钮，无任何变化和响应,主界面下拉时，突然出现活动汇总和活动详细界面，但是下方却出现的是分享到其他平台的选项，并且点击汇总和详细按钮，无任何变化和响应,,Functional-Share,share,button_icon,other,share.button_icon.other,N,High,1,Slife,Slife,10010000011285,share.button_icon.other,主界面下拉时，突然出现活动汇总和活动详细界面，但是下方却出现的是分享到其他平台的选项，并且点击汇总和详细按钮，无任何变化和响应,primary_clue,63,59,主界面下拉时 突然出现活动汇总和活动详细界面 但是下方却出现的是分享到其他平台的选项 并且点击汇总和详细按钮 无任何变化和响应,1,
10010000011729,点击微博分享，没有微博帐号要注册，点击注册后会一直转圈，时间比较长，多次试验，仍然是这样，影响用户体验，完成后也不能完成分享。,点击微博分享，没有微博帐号要注册，点击注册后会一直转圈，时间比较长，多次试验，仍然是这样，影响用户体验，完成后也不能完成分享。,,Network/Loading,register,share_panel,cannot_or_fail,register.share_panel.cannot_or_fail,N,High,1,Slife,Slife,10010000011729,register.share_panel.cannot_or_fail,点击微博分享，没有微博帐号要注册，点击注册后会一直转圈，时间比较长，多次试验，仍然是这样，影响用户体验，完成后也不能完成分享。,primary_clue,63,55,点击微博分享 没有微博帐号要注册 点击注册后会一直转圈 时间比较长 多次试验 仍然是这样 影响用户体验 完成后也不能完成分享,1,
10010000010693,用户设置运动目标 ，用户轻度运动就需要最少9836步，而中度运动最少目标是7962步，这样的设置不够灵活，步数太多不容易实现。,用户设置运动目标 ，用户轻度运动就需要最少9836步，而中度运动最少目标是7962步，这样的设置不够灵活，步数太多不容易实现。,,Functional-Tracking,step_count,page_view,other,step_count.page_view.other,N,High,1,Slife,Slife,10010000010693,step_count.page_view.other,用户设置运动目标 ，用户轻度运动就需要最少9836步，而中度运动最少目标是7962步，这样的设置不够灵活，步数太多不容易实现。,primary_clue,63,57,用户设置运动目标 用户轻度运动就需要最少9836步 而中度运动最少目标是7962步 这样的设置不够灵活 步数太多不容易实现,1,
10010000011423,在排行榜分享自己今天的运动完成情况时，使用的是分享到qq好友，竟然发过去之后的链接是广告（下载此应用），而不是自己的运动情况。,在排行榜分享自己今天的运动完成情况时，使用的是分享到qq好友，竟然发过去之后的链接是广告（下载此应用），而不是自己的运动情况。,,Functional-Share,share,image_banner,other,share.image_banner.other,N,High,1,Slife,Slife,10010000011423,share.image_banner.other,在排行榜分享自己今天的运动完成情况时，使用的是分享到qq好友，竟然发过去之后的链接是广告（下载此应用），而不是自己的运动情况。,primary_clue,63,57,在排行榜分享自己今天的运动完成情况时 使用的是分享到qq好友 竟然发过去之后的链接是广告 下载此应用 而不是自己的运动情况,1,
10010000007757,用户头像设置新头像后，没有提示设置成功，返回查看，仍旧是系统默认头像，但是在侧边栏的排行榜子功能页面刷新后，头像显示的是新头像。,用户头像设置新头像后，没有提示设置成功，返回查看，仍旧是系统默认头像，但是在侧边栏的排行榜子功能页面刷新后，头像显示的是新头像。,,UI/Display,settings,page_view,no_prompt,settings.page_view.no_prompt,N,High,1,Slife,Slife,10010000007757,settings.page_view.no_prompt,用户头像设置新头像后，没有提示设置成功，返回查看，仍旧是系统默认头像，但是在侧边栏的排行榜子功能页面刷新后，头像显示的是新头像。,primary_clue,64,58,用户头像设置新头像后 没有提示设置成功 返回查看 仍旧是系统默认头像 但是在侧边栏的排行榜子功能页面刷新后 头像显示的是新头像,1,
10010000007781,设置头像，在相机和图册里的图片，必须要截图，不能整张图片，而且截图只能在规定的范围内截图（圆圈截图），不能自己选取（其他形状）。,设置头像，在相机和图册里的图片，必须要截图，不能整张图片，而且截图只能在规定的范围内截图（圆圈截图），不能自己选取（其他形状）。,,UI/Display,settings,page_view,cannot_or_fail,settings.page_view.cannot_or_fail,N,Medium,1,Slife,Slife,10010000007781,settings.page_view.cannot_or_fail,设置头像，在相机和图册里的图片，必须要截图，不能整张图片，而且截图只能在规定的范围内截图（圆圈截图），不能自己选取（其他形状）。,primary_clue,64,54,设置头像 在相机和图册里的图片 必须要截图 不能整张图片 而且截图只能在规定的范围内截图 圆圈截图 不能自己选取 其他形状,1,
10010000011659,"主页面的页面布局与悦动圈相比用户体验极差，不够美观。
并且悦动圈有许多激励用户的功能，激励用户使用这个软件进行检测每天的运动量。",主页面的页面布局与悦动圈相比用户体验极差，不够美观。,并且悦动圈有许多激励用户的功能，激励用户使用这个软件进行检测每天的运动量。,UI/Display,other,page_view,layout_issue,other.page_view.layout_issue,Y,Medium,2,Slife,Slife,10010000011659,other.page_view.layout_issue,主页面的页面布局与悦动圈相比用户体验极差，不够美观。,primary_clue,26,24,主页面的页面布局与悦动圈相比用户体验极差 不够美观,1,
10010000010333,在设定目标界面，选择你的基本信息来到推荐完成步数界面，在点击上一步更改你的基本信息，然后回到推荐完成步数页面，步数的信息没有改变,在设定目标界面，选择你的基本信息来到推荐完成步数界面，在点击上一步更改你的基本信息，然后回到推荐完成步数页面，步数的信息没有改变,,Functional-Tracking,step_count,page_view,other,step_count.page_view.other,N,High,1,Slife,Slife,10010000010333,step_count.page_view.other,在设定目标界面，选择你的基本信息来到推荐完成步数界面，在点击上一步更改你的基本信息，然后回到推荐完成步数页面，步数的信息没有改变,primary_clue,64,60,在设定目标界面 选择你的基本信息来到推荐完成步数界面 在点击上一步更改你的基本信息 然后回到推荐完成步数页面 步数的信息没有改变,1,
10010000010942,在刚开始进入APP或，手机静止过长时间的话，再次晃动手机，发现在很长一段时间内无反应，即步数不发生任何变化。之后才慢慢有了反应。,在刚开始进入APP或，手机静止过长时间的话，再次晃动手机，发现在很长一段时间内无反应，即步数不发生任何变化。之后才慢慢有了反应。,,Functional-Tracking,step_count,step,cannot_or_fail,step_count.step.cannot_or_fail,N,High,1,Slife,Slife,10010000010942,step_count.step.cannot_or_fail,在刚开始进入APP或，手机静止过长时间的话，再次晃动手机，发现在很长一段时间内无反应，即步数不发生任何变化。之后才慢慢有了反应。,primary_clue,64,58,在刚开始进入app或 手机静止过长时间的话 再次晃动手机 发现在很长一段时间内无反应 即步数不发生任何变化 之后才慢慢有了反应,1,
10010000011321,点击页面右上角进入记录活动的页面，选择周（即按周查看活动记录），发现今天本是12月3号，但它最上面却显示11月，很容易误导用户。,点击页面右上角进入记录活动的页面，选择周（即按周查看活动记录），发现今天本是12月3号，但它最上面却显示11月，很容易误导用户。,,UI/Display,other,page_view,wrong_value,other.page_view.wrong_value,N,High,1,Slife,Slife,10010000011321,other.page_view.wrong_value,点击页面右上角进入记录活动的页面，选择周（即按周查看活动记录），发现今天本是12月3号，但它最上面却显示11月，很容易误导用户。,primary_clue,64,57,点击页面右上角进入记录活动的页面 选择周 即按周查看活动记录 发现今天本是12月3号 但它最上面却显示11月 很容易误导用户,1,
10010000011507,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,,Functional-Account,login,other,cannot_or_fail,login.other.cannot_or_fail,N,High,1,Slife,Slife,10010000011507,login.other.cannot_or_fail,登录与非登录情况下都可以设定运动目标，有网络和无网络之下也都可以设定运动目标。目标设定有限值，无法满足想要加强运动量的人的需求。,primary_clue,64,60,登录与非登录情况下都可以设定运动目标 有网络和无网络之下也都可以设定运动目标 目标设定有限值 无法满足想要加强运动量的人的需求,1,
10010000007661,当断开网络或者网络异常时，点击注册正确输入相关信息，点击注册时，没有提示“请先连接网络”，点击注册时没有反应，也没有相关提示信息”。,当断开网络或者网络异常时，点击注册正确输入相关信息，点击注册时，没有提示“请先连接网络”，点击注册时没有反应，也没有相关提示信息”。,,Network/Loading,register,other,load_fail,register.other.load_fail,N,High,1,Slife,Slife,10010000007661,register.other.load_fail,当断开网络或者网络异常时，点击注册正确输入相关信息，点击注册时，没有提示“请先连接网络”，点击注册时没有反应，也没有相关提示信息”。,primary_clue,66,57,当断开网络或者网络异常时 点击注册正确输入相关信息 点击注册时 没有提示 请先连接网络 点击注册时没有反应 也没有相关提示信息,1,
10010000011075,在有链接网络的情况下，启动微博，再进行分享，点击确定授权，出现网络连接失败!并且点击取消之后回到应用分享的时候页面没有提示分享失败！,在有链接网络的情况下，启动微博，再进行分享，点击确定授权，出现网络连接失败!并且点击取消之后回到应用分享的时候页面没有提示分享失败！,,Functional-Share,share,page_view,cannot_share,share.page_view.cannot_share,N,High,1,Slife,Slife,10010000011075,share.page_view.cannot_share,在有链接网络的情况下，启动微博，再进行分享，点击确定授权，出现网络连接失败!并且点击取消之后回到应用分享的时候页面没有提示分享失败！,primary_clue,66,60,在有链接网络的情况下 启动微博 再进行分享 点击确定授权 出现网络连接失败 并且点击取消之后回到应用分享的时候页面没有提示分享失败,1,
10010000011019,GPS定位存在异常，在原地不动得运动情况下，定位系统出现路线差异过大，在地图中没有标尺，并且地图的方向指向不敏感且始终指向手机上方。,GPS定位存在异常，在原地不动得运动情况下，定位系统出现路线差异过大，在地图中没有标尺，并且地图的方向指向不敏感且始终指向手机上方。,,Functional-Tracking,gps_track,gps,other,gps_track.gps.other,N,High,1,Slife,Slife,10010000011019,gps_track.gps.other,GPS定位存在异常，在原地不动得运动情况下，定位系统出现路线差异过大，在地图中没有标尺，并且地图的方向指向不敏感且始终指向手机上方。,primary_clue,66,61,gps定位存在异常 在原地不动得运动情况下 定位系统出现路线差异过大 在地图中没有标尺 并且地图的方向指向不敏感且始终指向手机上方,1,
10010000011600,首页进入到设定目标页面，点击“重新设置”按钮，进入选择“男士女士”头像界面，再点击返回键，理应回到设定目标界面，实际上却回到了首页。,首页进入到设定目标页面，点击“重新设置”按钮，进入选择“男士女士”头像界面，再点击返回键，理应回到设定目标界面，实际上却回到了首页。,,UI/Display,settings,button_icon,other,settings.button_icon.other,N,Medium,1,Slife,Slife,10010000011600,settings.button_icon.other,首页进入到设定目标页面，点击“重新设置”按钮，进入选择“男士女士”头像界面，再点击返回键，理应回到设定目标界面，实际上却回到了首页。,primary_clue,66,56,首页进入到设定目标页面 点击 重新设置 按钮 进入选择 男士女士 头像界面 再点击返回键 理应回到设定目标界面 实际上却回到了首页,1,
10010000010009,若想把运动结果分享给好友，我之前在搜索栏进行过这个好友的搜索，此时分享时再次搜索好友，应该有历史搜索用户推荐，这里没有，只能重新搜索。,若想把运动结果分享给好友，我之前在搜索栏进行过这个好友的搜索，此时分享时再次搜索好友，应该有历史搜索用户推荐，这里没有，只能重新搜索。,,Functional-Share,share,chat,other,share.chat.other,N,High,1,Slife,Slife,10010000010009,share.chat.other,若想把运动结果分享给好友，我之前在搜索栏进行过这个好友的搜索，此时分享时再次搜索好友，应该有历史搜索用户推荐，这里没有，只能重新搜索。,primary_clue,67,61,若想把运动结果分享给好友 我之前在搜索栏进行过这个好友的搜索 此时分享时再次搜索好友 应该有历史搜索用户推荐 这里没有 只能重新搜索,1,
10010000010750,设置运动目标功能，在个人设置选择好个人信息后，得到建议运动量，此时不点击完成，点击上一步修改个人信息，修改个人信息后，建议运动量不更新,设置运动目标功能，在个人设置选择好个人信息后，得到建议运动量，此时不点击完成，点击上一步修改个人信息，修改个人信息后，建议运动量不更新,,Functional-Tracking,run_walk,page_view,wrong_value,run_walk.page_view.wrong_value,N,High,1,Slife,Slife,10010000010750,run_walk.page_view.wrong_value,设置运动目标功能，在个人设置选择好个人信息后，得到建议运动量，此时不点击完成，点击上一步修改个人信息，修改个人信息后，建议运动量不更新,primary_clue,67,61,设置运动目标功能 在个人设置选择好个人信息后 得到建议运动量 此时不点击完成 点击上一步修改个人信息 修改个人信息后 建议运动量不更新,1,
10010000011236,在首页显示路径的地方，没有实时更新，之前是445步，后面走到466步，过了10分钟，界面上还是显示的518，和上面圆圈里面的不能够同步。,在首页显示路径的地方，没有实时更新，之前是445步，后面走到466步，过了10分钟，界面上还是显示的518，和上面圆圈里面的不能够同步。,,UI/Display,other,page_view,cannot_or_fail,other.page_view.cannot_or_fail,N,Medium,1,Slife,Slife,10010000011236,other.page_view.cannot_or_fail,在首页显示路径的地方，没有实时更新，之前是445步，后面走到466步，过了10分钟，界面上还是显示的518，和上面圆圈里面的不能够同步。,primary_clue,68,61,在首页显示路径的地方 没有实时更新 之前是445步 后面走到466步 过了10分钟 界面上还是显示的518 和上面圆圈里面的不能够同步,1,
10010000010605,数据太假，不合常理，当我的运动是60步的时候（此时我已经停止运动），显示距离为200米，这意味着我一步走3米多，现实我的一步只有几十厘米,数据太假，不合常理，当我的运动是60步的时候（此时我已经停止运动），显示距离为200米，这意味着我一步走3米多，现实我的一步只有几十厘米,,Functional-Tracking,run_walk,step,other,run_walk.step.other,N,High,1,Slife,Slife,10010000010605,run_walk.step.other,数据太假，不合常理，当我的运动是60步的时候（此时我已经停止运动），显示距离为200米，这意味着我一步走3米多，现实我的一步只有几十厘米,primary_clue,68,61,数据太假 不合常理 当我的运动是60步的时候 此时我已经停止运动 显示距离为200米 这意味着我一步走3米多 现实我的一步只有几十厘米,1,
10010000007558,"注册时用户名未提示格式及长度,导致用户输入了格式错误或长度不符合要求的用户名只有等点注册时提示用户名格式错误才知道,不能及时知道并进行更改","注册时用户名未提示格式及长度,导致用户输入了格式错误或长度不符合要求的用户名只有等点注册时提示用户名格式错误才知道,不能及时知道并进行更改",,Functional-Account,register,other,wrong_value,register.other.wrong_value,N,High,1,Slife,Slife,10010000007558,register.other.wrong_value,"注册时用户名未提示格式及长度,导致用户输入了格式错误或长度不符合要求的用户名只有等点注册时提示用户名格式错误才知道,不能及时知道并进行更改",primary_clue,69,67,注册时用户名未提示格式及长度 导致用户输入了格式错误或长度不符合要求的用户名只有等点注册时提示用户名格式错误才知道 不能及时知道并进行更改,1,
